audit_id,anonymous_system_id,analysis_config,router_family,base_model,escalation_model,memory_mode,ticket_id,gold_label,parse_error_present,validation_error_present,generation_valid,escalated,total_cost_usd,latency_ms
AUDIT-0314,System A,slm_only__base_slm1__mem_rag_bm25,slm_only,slm1,,rag_bm25,2144,Hardware,False,False,True,False,0.0006855,4034.4562120735645
AUDIT-0315,System A,slm_only__base_slm1__mem_rag_bm25,slm_only,slm1,,rag_bm25,2250,Access,False,False,True,False,0.0006425,3594.2680130247027
AUDIT-0316,System A,slm_only__base_slm1__mem_rag_bm25,slm_only,slm1,,rag_bm25,2288,Hardware,False,False,True,False,0.0006925,3760.632771998644
AUDIT-0317,System A,slm_only__base_slm1__mem_rag_bm25,slm_only,slm1,,rag_bm25,2530,Hardware,False,False,True,False,0.0007075,4158.501636004075
AUDIT-0318,System A,slm_only__base_slm1__mem_rag_bm25,slm_only,slm1,,rag_bm25,2620,Internal Project,False,False,True,False,0.0006255000000000001,3452.822469174862
AUDIT-0319,System A,slm_only__base_slm1__mem_rag_bm25,slm_only,slm1,,rag_bm25,2703,Hardware,False,False,True,False,0.0006765,4462.596331955865
AUDIT-0320,System A,slm_only__base_slm1__mem_rag_bm25,slm_only,slm1,,rag_bm25,2740,Miscellaneous,True,False,True,False,0.0007179999999999999,3741.937789134681
AUDIT-0321,System A,slm_only__base_slm1__mem_rag_bm25,slm_only,slm1,,rag_bm25,2848,Purchase,False,False,True,False,0.0006159999999999999,3597.971251932904
AUDIT-0322,System A,slm_only__base_slm1__mem_rag_bm25,slm_only,slm1,,rag_bm25,3036,HR Support,False,False,True,False,0.0007329999999999999,4063.158120959997
AUDIT-0323,System A,slm_only__base_slm1__mem_rag_bm25,slm_only,slm1,,rag_bm25,3154,Miscellaneous,False,False,True,False,0.0006385,3988.140462199226
AUDIT-0324,System A,slm_only__base_slm1__mem_rag_bm25,slm_only,slm1,,rag_bm25,3155,Access,False,False,True,False,0.000639,3507.564120925963
AUDIT-0325,System A,slm_only__base_slm1__mem_rag_bm25,slm_only,slm1,,rag_bm25,3380,Storage,False,False,True,False,0.000587,3283.127199858427
AUDIT-0326,System A,slm_only__base_slm1__mem_rag_bm25,slm_only,slm1,,rag_bm25,3487,Purchase,True,False,True,False,0.0006165,3714.843710884452
AUDIT-0327,System A,slm_only__base_slm1__mem_rag_bm25,slm_only,slm1,,rag_bm25,3611,Hardware,True,False,True,False,0.0006915000000000001,3924.9418938998133
AUDIT-0328,System A,slm_only__base_slm1__mem_rag_bm25,slm_only,slm1,,rag_bm25,3765,Administrative rights,False,False,True,False,0.0006685000000000001,1769.366520922631
AUDIT-0329,System A,slm_only__base_slm1__mem_rag_bm25,slm_only,slm1,,rag_bm25,3889,HR Support,False,False,True,False,0.000626,1814.625471131876
AUDIT-0330,System A,slm_only__base_slm1__mem_rag_bm25,slm_only,slm1,,rag_bm25,4005,Purchase,False,False,True,False,0.00057,1462.518883869052
AUDIT-0331,System A,slm_only__base_slm1__mem_rag_bm25,slm_only,slm1,,rag_bm25,4073,Miscellaneous,True,False,True,False,0.0007605,2607.680876040831
AUDIT-0332,System A,slm_only__base_slm1__mem_rag_bm25,slm_only,slm1,,rag_bm25,4181,Access,False,False,True,False,0.0006155,1926.8568470142782
AUDIT-0333,System A,slm_only__base_slm1__mem_rag_bm25,slm_only,slm1,,rag_bm25,4390,Administrative rights,False,False,True,False,0.000604,1396.6016538906842
AUDIT-0334,System A,slm_only__base_slm1__mem_rag_bm25,slm_only,slm1,,rag_bm25,4407,Purchase,False,False,True,False,0.000647,2203.7386291194707
AUDIT-0335,System A,slm_only__base_slm1__mem_rag_bm25,slm_only,slm1,,rag_bm25,4556,Internal Project,False,False,True,False,0.000696,1750.4951211158186
AUDIT-0336,System A,slm_only__base_slm1__mem_rag_bm25,slm_only,slm1,,rag_bm25,4954,Miscellaneous,True,False,True,False,0.000673,1810.9822508413345
AUDIT-0337,System A,slm_only__base_slm1__mem_rag_bm25,slm_only,slm1,,rag_bm25,4977,Internal Project,False,False,True,False,0.000649,1863.6843599379063
AUDIT-0338,System A,slm_only__base_slm1__mem_rag_bm25,slm_only,slm1,,rag_bm25,5030,HR Support,False,False,True,False,0.0006464999999999999,1710.9062229283154
AUDIT-0339,System A,slm_only__base_slm1__mem_rag_bm25,slm_only,slm1,,rag_bm25,5071,Access,False,False,True,False,0.0007465,1864.841977832839
AUDIT-0340,System A,slm_only__base_slm1__mem_rag_bm25,slm_only,slm1,,rag_bm25,5181,Miscellaneous,False,False,True,False,0.0006815,2215.189039008692
AUDIT-0341,System A,slm_only__base_slm1__mem_rag_bm25,slm_only,slm1,,rag_bm25,5191,Internal Project,False,False,True,False,0.0006650000000000001,2021.7012949287891
AUDIT-0342,System A,slm_only__base_slm1__mem_rag_bm25,slm_only,slm1,,rag_bm25,5207,HR Support,True,False,True,False,0.0006274999999999999,1773.9377091638744
AUDIT-0343,System A,slm_only__base_slm1__mem_rag_bm25,slm_only,slm1,,rag_bm25,5435,Internal Project,False,False,True,False,0.000659,2084.234362002462
AUDIT-0344,System A,slm_only__base_slm1__mem_rag_bm25,slm_only,slm1,,rag_bm25,5630,Storage,False,False,True,False,0.000608,1768.0378190707415
AUDIT-0345,System A,slm_only__base_slm1__mem_rag_bm25,slm_only,slm1,,rag_bm25,5797,HR Support,False,False,True,False,0.000787,1928.6803090944886
AUDIT-0346,System A,slm_only__base_slm1__mem_rag_bm25,slm_only,slm1,,rag_bm25,5887,HR Support,False,False,True,False,0.000727,2703.0728310346603
AUDIT-0347,System A,slm_only__base_slm1__mem_rag_bm25,slm_only,slm1,,rag_bm25,5912,Purchase,False,False,True,False,0.0006230000000000001,1958.8494191411883
AUDIT-0348,System A,slm_only__base_slm1__mem_rag_bm25,slm_only,slm1,,rag_bm25,5996,Storage,False,False,True,False,0.000628,2081.892488989979
AUDIT-0349,System A,slm_only__base_slm1__mem_rag_bm25,slm_only,slm1,,rag_bm25,6057,Administrative rights,False,False,True,False,0.0006165000000000001,1618.215915048495
AUDIT-0350,System A,slm_only__base_slm1__mem_rag_bm25,slm_only,slm1,,rag_bm25,6138,Administrative rights,False,False,True,False,0.0006055,1678.4685940947384
AUDIT-0351,System A,slm_only__base_slm1__mem_rag_bm25,slm_only,slm1,,rag_bm25,6184,Administrative rights,False,False,True,False,0.0006090000000000001,1758.5353078320622
AUDIT-0352,System A,slm_only__base_slm1__mem_rag_bm25,slm_only,slm1,,rag_bm25,6195,Storage,True,False,True,False,0.000693,2859.6129971556365
AUDIT-0353,System A,slm_only__base_slm1__mem_rag_bm25,slm_only,slm1,,rag_bm25,6459,Access,False,False,True,False,0.0005855,1631.302755093202
AUDIT-0354,System A,slm_only__base_slm1__mem_rag_bm25,slm_only,slm1,,rag_bm25,6543,Access,False,False,True,False,0.0006145,2301.78304691799
AUDIT-0355,System A,slm_only__base_slm1__mem_rag_bm25,slm_only,slm1,,rag_bm25,6721,Access,False,False,True,False,0.0006205000000000001,1607.6207680162042
AUDIT-0356,System A,slm_only__base_slm1__mem_rag_bm25,slm_only,slm1,,rag_bm25,6826,Administrative rights,False,False,True,False,0.0005939999999999999,1449.055585078895
AUDIT-0357,System A,slm_only__base_slm1__mem_rag_bm25,slm_only,slm1,,rag_bm25,6847,Hardware,False,False,True,False,0.0006865,2044.2208608146757
AUDIT-0358,System A,slm_only__base_slm1__mem_rag_bm25,slm_only,slm1,,rag_bm25,6900,Purchase,False,False,True,False,0.0006324999999999999,1817.439400125295
AUDIT-0359,System A,slm_only__base_slm1__mem_rag_bm25,slm_only,slm1,,rag_bm25,7137,Miscellaneous,False,False,True,False,0.0006585,2064.7919229231775
AUDIT-0360,System A,slm_only__base_slm1__mem_rag_bm25,slm_only,slm1,,rag_bm25,7167,Purchase,False,False,True,False,0.0006525,2066.551645984873
AUDIT-0361,System A,slm_only__base_slm1__mem_rag_bm25,slm_only,slm1,,rag_bm25,7196,Access,False,False,True,False,0.0006405,2082.8157539945096
AUDIT-0362,System A,slm_only__base_slm1__mem_rag_bm25,slm_only,slm1,,rag_bm25,7239,Hardware,False,False,True,False,0.000637,2088.280030991882
AUDIT-0363,System A,slm_only__base_slm1__mem_rag_bm25,slm_only,slm1,,rag_bm25,7278,Hardware,False,False,True,False,0.0006145,2089.626922039315
AUDIT-0364,System A,slm_only__base_slm1__mem_rag_bm25,slm_only,slm1,,rag_bm25,7478,Access,False,False,True,False,0.000621,1877.2876518778503
AUDIT-0365,System A,slm_only__base_slm1__mem_rag_bm25,slm_only,slm1,,rag_bm25,7503,Hardware,False,False,True,False,0.0006435,1749.2365329526365
AUDIT-0366,System A,slm_only__base_slm1__mem_rag_bm25,slm_only,slm1,,rag_bm25,7528,HR Support,False,False,True,False,0.0006230000000000001,1767.8711789194494
AUDIT-0367,System A,slm_only__base_slm1__mem_rag_bm25,slm_only,slm1,,rag_bm25,7971,Hardware,False,False,True,False,0.000696,1985.4506270494312
AUDIT-0368,System A,slm_only__base_slm1__mem_rag_bm25,slm_only,slm1,,rag_bm25,8005,Hardware,False,False,True,False,0.0006985000000000001,1974.0103781223297
AUDIT-0369,System A,slm_only__base_slm1__mem_rag_bm25,slm_only,slm1,,rag_bm25,8558,Miscellaneous,False,False,True,False,0.000641,2271.131717832759
AUDIT-0370,System A,slm_only__base_slm1__mem_rag_bm25,slm_only,slm1,,rag_bm25,8607,Storage,True,False,True,False,0.0006590000000000001,2023.005556082353
AUDIT-0371,System A,slm_only__base_slm1__mem_rag_bm25,slm_only,slm1,,rag_bm25,8674,Miscellaneous,True,False,True,False,0.0006410000000000001,1917.1306190546602
AUDIT-0372,System A,slm_only__base_slm1__mem_rag_bm25,slm_only,slm1,,rag_bm25,8705,Hardware,False,False,True,False,0.0006060000000000001,1264.5633209031075
AUDIT-0373,System A,slm_only__base_slm1__mem_rag_bm25,slm_only,slm1,,rag_bm25,8923,Purchase,False,False,True,False,0.0005995,1596.4674788992852
AUDIT-0374,System A,slm_only__base_slm1__mem_rag_bm25,slm_only,slm1,,rag_bm25,9002,HR Support,False,False,True,False,0.0006315,1812.5119199976325
AUDIT-0375,System A,slm_only__base_slm1__mem_rag_bm25,slm_only,slm1,,rag_bm25,9149,Internal Project,False,False,True,False,0.0006315,1609.0020318515599
AUDIT-0376,System A,slm_only__base_slm1__mem_rag_bm25,slm_only,slm1,,rag_bm25,9394,Purchase,False,False,True,False,0.000629,1915.178993018344
AUDIT-0377,System A,slm_only__base_slm1__mem_rag_bm25,slm_only,slm1,,rag_bm25,9542,Purchase,False,False,True,False,0.0006325,1840.6242339406163
AUDIT-0378,System A,slm_only__base_slm1__mem_rag_bm25,slm_only,slm1,,rag_bm25,9596,Miscellaneous,False,False,True,False,0.0006335000000000001,1577.8752430342138
AUDIT-0379,System A,slm_only__base_slm1__mem_rag_bm25,slm_only,slm1,,rag_bm25,9885,Storage,False,False,True,False,0.0006,1758.0983489751816
AUDIT-0380,System A,slm_only__base_slm1__mem_rag_bm25,slm_only,slm1,,rag_bm25,9976,Access,False,False,True,False,0.0005035,1570.5213600303978
AUDIT-0381,System F,slm_only__base_slm2__mem_rag_bm25,slm_only,slm2,,rag_bm25,17,Purchase,False,False,True,False,0.0007553000000000001,3307.238494977355
AUDIT-0382,System F,slm_only__base_slm2__mem_rag_bm25,slm_only,slm2,,rag_bm25,194,Storage,False,False,True,False,0.0006272000000000001,2913.607930066064
AUDIT-0383,System F,slm_only__base_slm2__mem_rag_bm25,slm_only,slm2,,rag_bm25,525,Hardware,False,False,True,False,0.0008371999999999999,3355.6646471843123
AUDIT-0384,System F,slm_only__base_slm2__mem_rag_bm25,slm_only,slm2,,rag_bm25,538,Storage,False,False,True,False,0.0006621999999999999,3047.41827188991
AUDIT-0385,System F,slm_only__base_slm2__mem_rag_bm25,slm_only,slm2,,rag_bm25,731,Miscellaneous,False,False,True,False,0.0006853,2986.446294002235
AUDIT-0386,System F,slm_only__base_slm2__mem_rag_bm25,slm_only,slm2,,rag_bm25,789,Internal Project,False,False,True,False,0.0006713,2904.1100030299276
AUDIT-0387,System F,slm_only__base_slm2__mem_rag_bm25,slm_only,slm2,,rag_bm25,820,Purchase,False,False,True,False,0.0006587,3104.718313086778
AUDIT-0388,System F,slm_only__base_slm2__mem_rag_bm25,slm_only,slm2,,rag_bm25,2064,HR Support,False,False,True,False,0.000679,2903.029151028022
AUDIT-0389,System F,slm_only__base_slm2__mem_rag_bm25,slm_only,slm2,,rag_bm25,2088,Internal Project,False,False,True,False,0.0007042,3177.2328831721097
AUDIT-0390,System F,slm_only__base_slm2__mem_rag_bm25,slm_only,slm2,,rag_bm25,2144,Hardware,False,False,True,False,0.0006818,3000.145179918036
AUDIT-0391,System F,slm_only__base_slm2__mem_rag_bm25,slm_only,slm2,,rag_bm25,2250,Access,False,False,True,False,0.0006881,2914.8160179611295
AUDIT-0392,System F,slm_only__base_slm2__mem_rag_bm25,slm_only,slm2,,rag_bm25,2288,Hardware,False,False,True,False,0.0007434,2880.6135861668736
AUDIT-0393,System F,slm_only__base_slm2__mem_rag_bm25,slm_only,slm2,,rag_bm25,2530,Hardware,False,False,True,False,0.0007161,2837.565877009183
AUDIT-0394,System F,slm_only__base_slm2__mem_rag_bm25,slm_only,slm2,,rag_bm25,2620,Internal Project,False,False,True,False,0.0006446999999999999,2974.312546895817
AUDIT-0395,System F,slm_only__base_slm2__mem_rag_bm25,slm_only,slm2,,rag_bm25,2703,Hardware,False,False,True,False,0.0007063,3090.4436600394547
AUDIT-0396,System F,slm_only__base_slm2__mem_rag_bm25,slm_only,slm2,,rag_bm25,2740,Miscellaneous,False,False,True,False,0.0007875,3308.7182932067662
AUDIT-0397,System F,slm_only__base_slm2__mem_rag_bm25,slm_only,slm2,,rag_bm25,2848,Purchase,False,False,True,False,0.0006727,3204.1183221153915
AUDIT-0398,System F,slm_only__base_slm2__mem_rag_bm25,slm_only,slm2,,rag_bm25,3036,HR Support,False,False,True,False,0.0007763,3133.887422969565
AUDIT-0399,System F,slm_only__base_slm2__mem_rag_bm25,slm_only,slm2,,rag_bm25,3154,Miscellaneous,False,False,True,False,0.0006475000000000001,2900.215543806553
AUDIT-0400,System F,slm_only__base_slm2__mem_rag_bm25,slm_only,slm2,,rag_bm25,3155,Access,False,False,True,False,0.0006992999999999999,3085.1223058998585
AUDIT-0401,System F,slm_only__base_slm2__mem_rag_bm25,slm_only,slm2,,rag_bm25,3380,Storage,False,False,True,False,0.0006706,3910.134038189426
AUDIT-0402,System F,slm_only__base_slm2__mem_rag_bm25,slm_only,slm2,,rag_bm25,3487,Purchase,False,False,True,False,0.0006545,2963.242497993633
AUDIT-0403,System F,slm_only__base_slm2__mem_rag_bm25,slm_only,slm2,,rag_bm25,3611,Hardware,False,False,True,False,0.0007273,2849.2942289449275
AUDIT-0404,System F,slm_only__base_slm2__mem_rag_bm25,slm_only,slm2,,rag_bm25,3765,Administrative rights,False,False,True,False,0.0007287,2964.834534097463
AUDIT-0405,System F,slm_only__base_slm2__mem_rag_bm25,slm_only,slm2,,rag_bm25,3889,HR Support,False,False,True,False,0.0006496,2824.1742150858045
AUDIT-0406,System F,slm_only__base_slm2__mem_rag_bm25,slm_only,slm2,,rag_bm25,4005,Purchase,False,False,True,False,0.0006342,3020.2388109173626
AUDIT-0407,System F,slm_only__base_slm2__mem_rag_bm25,slm_only,slm2,,rag_bm25,4073,Miscellaneous,False,False,True,False,0.0007601999999999999,3027.7965019922704
AUDIT-0408,System F,slm_only__base_slm2__mem_rag_bm25,slm_only,slm2,,rag_bm25,4181,Access,False,False,True,False,0.0006460999999999999,3170.4651908949018
AUDIT-0409,System F,slm_only__base_slm2__mem_rag_bm25,slm_only,slm2,,rag_bm25,4390,Administrative rights,False,False,True,False,0.0006916,3235.1287531200796
AUDIT-0410,System F,slm_only__base_slm2__mem_rag_bm25,slm_only,slm2,,rag_bm25,4407,Purchase,False,False,True,False,0.0006601,2992.1451041009277
AUDIT-0411,System F,slm_only__base_slm2__mem_rag_bm25,slm_only,slm2,,rag_bm25,4556,Internal Project,False,False,True,False,0.0007637,3146.675496129319
AUDIT-0412,System F,slm_only__base_slm2__mem_rag_bm25,slm_only,slm2,,rag_bm25,4954,Miscellaneous,False,False,True,False,0.0007273000000000001,1127.795038977638
AUDIT-0413,System F,slm_only__base_slm2__mem_rag_bm25,slm_only,slm2,,rag_bm25,4977,Internal Project,False,False,True,False,0.0006733999999999999,1056.6009709145874
AUDIT-0414,System F,slm_only__base_slm2__mem_rag_bm25,slm_only,slm2,,rag_bm25,5030,HR Support,False,False,True,False,0.0007133,1204.475442878902
AUDIT-0415,System F,slm_only__base_slm2__mem_rag_bm25,slm_only,slm2,,rag_bm25,5071,Access,False,False,True,False,0.0008078,1062.9736110568047
AUDIT-0416,System F,slm_only__base_slm2__mem_rag_bm25,slm_only,slm2,,rag_bm25,5181,Miscellaneous,False,False,True,False,0.0006818,1011.3996400032192
AUDIT-0417,System F,slm_only__base_slm2__mem_rag_bm25,slm_only,slm2,,rag_bm25,5191,Internal Project,False,False,True,False,0.0007336,1466.3508718367666
AUDIT-0418,System F,slm_only__base_slm2__mem_rag_bm25,slm_only,slm2,,rag_bm25,5207,HR Support,False,False,True,False,0.0006594,1020.646721124649
AUDIT-0419,System F,slm_only__base_slm2__mem_rag_bm25,slm_only,slm2,,rag_bm25,5435,Internal Project,False,False,True,False,0.0006734,1096.893364097923
AUDIT-0420,System F,slm_only__base_slm2__mem_rag_bm25,slm_only,slm2,,rag_bm25,5630,Storage,False,False,True,False,0.0006439999999999999,1051.4237829484046
AUDIT-0421,System F,slm_only__base_slm2__mem_rag_bm25,slm_only,slm2,,rag_bm25,5797,HR Support,False,False,True,False,0.0008826999999999999,1245.7937160506845
AUDIT-0422,System F,slm_only__base_slm2__mem_rag_bm25,slm_only,slm2,,rag_bm25,5887,HR Support,False,False,True,False,0.0007007,1055.612845113501
AUDIT-0423,System F,slm_only__base_slm2__mem_rag_bm25,slm_only,slm2,,rag_bm25,5912,Purchase,False,False,True,False,0.0006692000000000001,1349.6939709875733
AUDIT-0424,System F,slm_only__base_slm2__mem_rag_bm25,slm_only,slm2,,rag_bm25,5996,Storage,False,False,True,False,0.0006481999999999999,1234.5895811449736
AUDIT-0425,System F,slm_only__base_slm2__mem_rag_bm25,slm_only,slm2,,rag_bm25,6057,Administrative rights,False,False,True,False,0.0006748,1126.0448361281306
AUDIT-0426,System F,slm_only__base_slm2__mem_rag_bm25,slm_only,slm2,,rag_bm25,6138,Administrative rights,False,False,True,False,0.0006636,1317.3456208314747
AUDIT-0427,System F,slm_only__base_slm2__mem_rag_bm25,slm_only,slm2,,rag_bm25,6184,Administrative rights,False,False,True,False,0.0006363,929.8381230328232
AUDIT-0428,System F,slm_only__base_slm2__mem_rag_bm25,slm_only,slm2,,rag_bm25,6195,Storage,False,False,True,False,0.000658,1057.7541999518871
AUDIT-0429,System F,slm_only__base_slm2__mem_rag_bm25,slm_only,slm2,,rag_bm25,6459,Access,False,False,True,False,0.0006531000000000001,1207.1506241336465
AUDIT-0430,System F,slm_only__base_slm2__mem_rag_bm25,slm_only,slm2,,rag_bm25,6543,Access,False,False,True,False,0.000609,1391.9049031101167
AUDIT-0431,System F,slm_only__base_slm2__mem_rag_bm25,slm_only,slm2,,rag_bm25,6721,Access,False,False,True,False,0.0006846,1066.550119081512
AUDIT-0432,System F,slm_only__base_slm2__mem_rag_bm25,slm_only,slm2,,rag_bm25,6826,Administrative rights,False,False,True,False,0.000658,1420.5578879918903
AUDIT-0433,System F,slm_only__base_slm2__mem_rag_bm25,slm_only,slm2,,rag_bm25,6847,Hardware,False,False,True,False,0.000728,1223.0534348636866
AUDIT-0434,System F,slm_only__base_slm2__mem_rag_bm25,slm_only,slm2,,rag_bm25,6900,Purchase,False,False,True,False,0.000658,1141.9049547985196
AUDIT-0435,System F,slm_only__base_slm2__mem_rag_bm25,slm_only,slm2,,rag_bm25,7137,Miscellaneous,False,False,True,False,0.0006713,1101.8055819440633
AUDIT-0436,System F,slm_only__base_slm2__mem_rag_bm25,slm_only,slm2,,rag_bm25,7167,Purchase,False,False,True,False,0.0006741,1231.3087661750615
AUDIT-0437,System F,slm_only__base_slm2__mem_rag_bm25,slm_only,slm2,,rag_bm25,7196,Access,False,False,True,False,0.0006601,1149.1824521217495
AUDIT-0438,System F,slm_only__base_slm2__mem_rag_bm25,slm_only,slm2,,rag_bm25,7239,Hardware,False,False,True,False,0.0006629,1214.3922781106085
AUDIT-0439,System F,slm_only__base_slm2__mem_rag_bm25,slm_only,slm2,,rag_bm25,7278,Hardware,False,False,True,False,0.0006363,1126.7471800092608
AUDIT-0440,System F,slm_only__base_slm2__mem_rag_bm25,slm_only,slm2,,rag_bm25,7478,Access,False,False,True,False,0.000644,1080.2082349546254
AUDIT-0441,System F,slm_only__base_slm2__mem_rag_bm25,slm_only,slm2,,rag_bm25,7503,Hardware,False,False,True,False,0.0007049,1511.841346975416
AUDIT-0442,System F,slm_only__base_slm2__mem_rag_bm25,slm_only,slm2,,rag_bm25,7528,HR Support,False,False,True,False,0.0006586999999999999,1098.5793080180883
AUDIT-0443,System F,slm_only__base_slm2__mem_rag_bm25,slm_only,slm2,,rag_bm25,7971,Hardware,False,False,True,False,0.0007147,1075.6335069891065
AUDIT-0444,System F,slm_only__base_slm2__mem_rag_bm25,slm_only,slm2,,rag_bm25,8005,Hardware,False,False,True,False,0.0007245,1034.220812143758
AUDIT-0445,System F,slm_only__base_slm2__mem_rag_bm25,slm_only,slm2,,rag_bm25,8558,Miscellaneous,False,False,True,False,0.0006307000000000001,1096.2516500148922
AUDIT-0446,System F,slm_only__base_slm2__mem_rag_bm25,slm_only,slm2,,rag_bm25,8607,Storage,False,False,True,False,0.0006986,1347.2479230258614
AUDIT-0447,System F,slm_only__base_slm2__mem_rag_bm25,slm_only,slm2,,rag_bm25,8674,Miscellaneous,False,False,True,False,0.0006881,1307.1184810250998
AUDIT-0448,System F,slm_only__base_slm2__mem_rag_bm25,slm_only,slm2,,rag_bm25,8705,Hardware,False,False,True,False,0.0006684999999999999,1011.4494347944856
AUDIT-0449,System F,slm_only__base_slm2__mem_rag_bm25,slm_only,slm2,,rag_bm25,8923,Purchase,False,False,True,False,0.000637,1059.1230890713632
AUDIT-0450,System F,slm_only__base_slm2__mem_rag_bm25,slm_only,slm2,,rag_bm25,9002,HR Support,False,False,True,False,0.0006866999999999999,1164.5625298842788
AUDIT-0451,System F,slm_only__base_slm2__mem_rag_bm25,slm_only,slm2,,rag_bm25,9149,Internal Project,False,False,True,False,0.0006804000000000001,1146.6434760950506
AUDIT-0452,System F,slm_only__base_slm2__mem_rag_bm25,slm_only,slm2,,rag_bm25,9394,Purchase,False,False,True,False,0.0006608,1252.1552629768848
AUDIT-0453,System F,slm_only__base_slm2__mem_rag_bm25,slm_only,slm2,,rag_bm25,9542,Purchase,False,False,True,False,0.0006832,1246.0719009395689
AUDIT-0454,System F,slm_only__base_slm2__mem_rag_bm25,slm_only,slm2,,rag_bm25,9596,Miscellaneous,False,False,True,False,0.0007126,1276.0000561829656
AUDIT-0455,System F,slm_only__base_slm2__mem_rag_bm25,slm_only,slm2,,rag_bm25,9885,Storage,False,False,True,False,0.0006258,1092.3822149634361
AUDIT-0456,System F,slm_only__base_slm2__mem_rag_bm25,slm_only,slm2,,rag_bm25,9976,Access,False,False,True,False,0.0005432,1140.3046720661223
